id,text_label,text,label,prediction
11079.json,pants-fire,Christian Pastor in Vermont Sentenced to One Year in Prison After Refusing to Marry Gay Couple,0,0
5487.json,mostly-true,Rhode Island is the only state where officers at state-supported [colleges] carry out their duties unarmed.,1,0
6841.json,mostly-true,Says the United States has the highest corporate tax rate in the world.,1,0
12457.json,FALSE,"It was allowed, referring to her email practices.",0,0
1467.json,TRUE,The law is very clear! 'The monies recouped from the TARP shall be paid into the general fund of the treasury for the reduction of the public debt.',1,0
13039.json,FALSE,"Our veterans, in many cases, are being treated worse than illegal immigrants.",0,0
6565.json,half-true,Says Paul Ryan tried to change the whole game for Social Security,1,0
13321.json,barely-true,"Says Rob Portman was a registered foreign agent whose client was Haiti, at a time when the Baby Doc, Duvalier, who was a despot, was killing people.",0,0
10645.json,pants-fire,Recent solar energy policies in Georgia have resulted in rate hikes and did not result in solar becoming any more economically viable.,0,0
9123.json,barely-true,Says President Barack Obamas acceptance of an Islamic order and gold medal was unconstitutional.,0,0
8348.json,mostly-true,"In 2010, the non-partisan Government Accountability Office found that only 6.5 percent of the U.S.-Mexico border was under full control of the Border Patrol.",1,0
7960.json,half-true,Not one tax has been raised since Ive been governor.,1,0
2857.json,TRUE,"Demand for transportation choice is on the rise, with 14 percent more Ohioans riding passenger trains over the past year.",1,0
6771.json,TRUE,A poll conducted in Egypt revealed that 80 percent of Egyptians oppose receiving foreign aid from the United States.,1,0
1149.json,FALSE,We spend twice as much per capita on health care as any other nation on Earth.,0,0
1479.json,FALSE,Says the Texas Education Agency follows up to make sure undocumented immigrants paying in-state tuition at Texas colleges are applying for permanent residency.,0,0
8531.json,TRUE,Says 18 states and the District of Columbia have voted Democratic in six consecutive presidential elections.,1,0
8473.json,FALSE,Hidden in the healthcare.gov code is language that means users waive any reasonable right to privacy of your personal information.,0,0
1509.json,mostly-true,One of the most recent polls said 75 percent of the American people have said either don't do anything or start over (on health care reform).,1,0
3749.json,barely-true,Most military experts say there is anywhere between 25 and 30 members of al Qaeda in Afghanistan.,0,0
313.json,half-true,The average American is working through the month of May just to pay off the government.,1,0
12623.json,half-true,Says Kelly Ayotte stands with the Washington gun lobby. They fund her campaigns.,1,0
432.json,half-true,"Barack Obama's network of small donors constitutes a ""parallel public financing system.""",1,0
7769.json,FALSE,"In Cranston, it costs $5,000 to $6,000 to send out community notifications on just one Level 3 sex offender.",0,0
5734.json,half-true,"While the countrys economy was battered, nine states with no income tax actually grew jobs from 2001 to 2010.",1,0
10798.json,FALSE,"The United States is not building the aircraft, the long-range bombers, the additional aircraft carriers, the nuclear submarines.",0,0
10857.json,FALSE,"Every year we spend roughly $500 billion on tax compliance. That is roughly the budget of our entire military, entirely wasted on tax compliance.",0,0
4910.json,mostly-true,"They say teachers only make on averagein New Jersey 60,000 dollars a year.They only work 180 days.",1,0
2360.json,half-true,"I can put 10,000 people to work. Electricians, plumbers, sheet metal workers -- by retrofitting all of the state buildings for energy independence or efficiency.",1,0
2212.json,TRUE,Exporters are using a federal loophole to deceptively sell products made from cat and dog fur to U.S. consumers.,1,0
4485.json,TRUE,The city of Atlanta has either the highest or second-highest average water bills in the country.,1,0
5128.json,barely-true,"Mitt Romneys and Bain Capitals profits from KB Toys, which later went out of business, were described by the Boston Herald as disgusting.",0,0
12922.json,barely-true,Roy Coopers refusal to do his job is costing taxpayers money.,0,0
13269.json,mostly-true,"In exchange for five minutes with Bill Clinton, the government of Qatar was going to give $1 million to the Clinton Foundation.",1,0
1506.json,TRUE,Speaker Rubio supported gun restrictions that included background checks and waiting periods.,1,0
11348.json,mostly-true,Salaries of Austin residents who dont work for city government have not been going up 3 percent a year for the last several years.,1,0
1791.json,half-true,"She (Kagan) took money from Goldman Sachs just like her boss, Obama.",1,0
9204.json,FALSE,Did you know that in 2013 over 50 percent of all babies born in Oregon were Hispanic?,0,0
3010.json,TRUE,We are one of only two states to have eight consecutive months of declining unemployment. Twenty-one states had increased unemployment last month. Ours went down.,1,0
562.json,FALSE,"Barack Obama wants to ""unilaterally disarm our nation.""",0,0
2860.json,FALSE,On an earmark moratorium.,0,0
2828.json,FALSE,Milwaukees problems include 52 percent black male unemployment.,0,0
5145.json,barely-true,Rob Cornilles has disputed for two years a news story that said he said he would cut Social Security and Medicare programs before trimming the U.S. defense budget.,0,0
3004.json,FALSE,Says Texas Railroad Commissioner Michael Williams has attended more than 150 tea party gatherings.,0,0
2399.json,FALSE,Harry Reid has voted to give special tax breaks to illegal aliens.,0,0
10649.json,FALSE,Job growth in the United States is now at the fastest pace in this countrys history.,0,0
13279.json,half-true,"When asked about equal pay for women, (Rubios) quote was that it was a waste of time.",1,0
11283.json,mostly-true,Atlanta has issued an increasing number of citations - and collected an increasing amount of revenue - since Mayor Kasim Reed took office in 2010.,1,0
10865.json,TRUE,Says he was known as Veto Corleone for cutting spending as Florida governor.,1,0
10185.json,TRUE,The last time Republican U.S. Senate candidates beat more than two (incumbents) was 1980.,1,0
12373.json,TRUE,On how to respond to Puerto Ricos debt crisis.,1,0
4700.json,barely-true,The State of Rhode Island has the worst state-funded pension in the country.,0,0
12267.json,half-true,In 2009 Hillary Clinton was at the State Department working with U.S. corporations to pressure Haiti not to raise the minimum wage to 61 cents an hour from 24 cents.,1,0
10579.json,mostly-true,"More than any Republican governor in the 2014 elections, I took a higher percentage of the Republican voteand yet I also carried independents by 12 points.",1,0
9986.json,barely-true,"After the 2012 redistricting, Wisconsin has competitive congressional districts.",0,0
336.json,TRUE,(John McCain) was even mentioned as a running mate with John Kerry.,1,0
65.json,TRUE,I've cast a couple of 99-1 votes and been the lone dissenter.,1,0
4603.json,FALSE,Says hes never asked for more than inflationary budget increases in his 10 budgets as Milwaukee County sheriff,0,0
10644.json,barely-true,"Under New York Mayor Bill de Blasio, homicides are up by 20 percent, and subway delays have soared 45 percent.",0,0
300.json,mostly-true,And delivered more tax relief than the other Republicans combined.,1,0
1805.json,barely-true,"Says U.S. Rep. Lamar Smith supported the $700 billion Wall Street bailout in 2008, ""but now he is standing in the way of reforms that would assure these bailouts would never happen again.",0,0
11300.json,half-true,#GradInsurance debacle is a DIRECT result of #ObamaCare. #MIZZOU has to break the law to do the right thing.,1,0
6564.json,pants-fire,Says President Obama has waived the work requirement for welfare.,0,0
8253.json,mostly-true,7 out of 10 Oregon families living in poverty have at least one parent who works.,1,0
9330.json,TRUE,Ninety-seven percent of the time. Thats how often Mark Warner votes with President Obama.,1,0
2329.json,barely-true,Says Rick Perry is a 25-year incumbent.,0,0
